T_s_r,T_s_w,V_s_r,V_s_w,H_s_w,C_4KB_r,C_2MB_r,C_MMIO_r,V_m_r,H_m_w,C_4KB_w,C_2MB_w,C_MMIO_w,V_m_w,H_m_rw,C_4KB_rw,C_2MB_rw,C_MMIO_rw,V_m_rw,C_4KB_x,C_2MB_x,C_MMIO_x,V_m_x,category,cpu,mem_freq,window_start,window_end 
4546218.666666667,155016.53333333333,767562611670442.9,2262276854410646.0,0.2732591719994362,0,0,0,6.245543511388543e+17,0.0022415251730266124,281,0,0,1.2021072576655051e+17,0.7617048812555393,48,0,0,2.229613935478304e+19,0,0,0,2.7522082812629975e+19,REvil,celeron-gen6,1600,1682575254.0160375,1682575284.0160375
7376025.6,137915.73333333334,612963979948818.2,3501477638063415.5,0.4474904966102484,0,0,0,4327752879732167.0,9.621001378038868e-05,53,0,0,960178509124483.9,0.14413423182725052,3,0,0,1.2909155116619843e+18,0,0,0,,REvil,celeron-gen6,1600,1682575284.0160375,1682575314.0160375
9129335.466666667,2983253.3333333335,722135811941339.1,2003309684094370.2,0.3803565667115872,0,0,0,5089281290294829.0,6.62789212536728e-05,37,0,0,745353451673821.5,0,0,0,0,0,0,0,0,0,REvil,celeron-gen6,1600,1682575314.0160375,1682575344.0160375
4374425.6,624110.9333333333,654642890423381.6,2893402345647213.5,0.2815064785864723,0,0,0,1.048354062411389e+16,0.00027029388367256677,65,0,0,3360586597126811.0,0,0,0,0,0,0,0,0,0,REvil,celeron-gen6,1600,1682575344.0160375,1682575374.0160375
20475767.466666665,9806796.8,646675826272813.6,2280425147909450.0,0.692901517031205,0,0,0,4.2293371242198584e+16,0.0017277501198411783,268,0,0,2.6330732020470456e+16,0.4394743945934714,10,0,0,4.087687790223672e+19,0,0,0,0,REvil,celeron-gen6,1600,1682575374.0160375,1682575404.0160375
32236885.333333332,17400576.0,399521313939561.3,790207523252260.8,0.8968730903149938,0,0,0,6.74284158544336e+17,0.002604842668301128,329,0,0,2.6117270739131667e+17,0.43736849644574755,12,0,0,2.6435300114187866e+19,0,0,0,0,REvil,celeron-gen6,1600,1682575404.0160375,1682575434.0160375
3974109.8666666667,264345.6,1180052247907313.8,2518996000078362.0,0.3302482908870963,0,0,0,8.03756002673556e+17,0.0017203852467642471,200,0,0,7.312967553037974e+16,0.7418081044387803,65,0,0,1.4804746271736625e+19,0,0,0,2.906549244264412e+19,REvil,celeron-gen6,1600,1682575678.3925445,1682575708.3925445
3940778.6666666665,174438.4,491879582161262.4,1295838441188813.5,0.36126764228790115,0,0,0,2773857393086799.5,6.940322050815325e-05,26,0,0,766851974250706.0,0,0,0,0,0,0,0,0,,REvil,celeron-gen6,1600,1682575708.3925445,1682575738.3925445
8903031.466666667,106530.13333333333,683733000260355.8,2086687320892384.5,0.48509749209294495,0,0,0,5301343096555887.0,3.9760945223302344e-05,22,0,0,319292480717629.6,0.8624334363931221,1,0,0,,0,0,0,,REvil,celeron-gen6,1600,1682575738.3925445,1682575768.3925445
6722167.466666667,3459515.7333333334,651709667964748.2,1780176928297163.8,0.36494618490909914,0,0,0,4302187146049284.0,0.00013842436790724728,53,0,0,1409013028695684.8,0.3394838399213012,1,0,0,,0,0,0,0,REvil,celeron-gen6,1600,1682575768.3925445,1682575798.3925445
4188433.066666667,2580753.066666667,465348896277196.3,2882749949459154.5,0.48684946447838157,0,0,0,1.3622943827351684e+16,0.0008095538952931067,95,0,0,1.0319647888671764e+16,0,0,0,0,0,0,0,0,0,REvil,celeron-gen6,1600,1682575798.3925445,1682575828.3925445
20150101.333333332,9616896.0,544949971206419.75,1956424138777687.5,0.7385215648977321,0,0,0,8.144696313643395e+16,0.0028263293914521947,348,0,0,4.858263211245895e+16,0.44307374172021197,10,0,0,1.4697441178904971e+19,0,0,0,,REvil,celeron-gen6,1600,1682575828.3925445,1682575858.3925445
3408332.8,338278.4,591656154722182.2,2384283199792495.5,0.5102221310492123,0,0,0,6.16735780324495e+17,0.0011606528737497113,147,0,0,8.17176754088182e+16,0.7066354945308698,54,0,0,2.5856234053874577e+19,0,0,0,3.2018626341492253e+19,REvil,celeron-gen6,1600,1682576065.4041407,1682576095.4041407
8249019.733333333,263133.86666666664,921417753888573.5,2552047848869946.0,0.3182849340601432,0,0,0,2.670034204147875e+16,0.0001543049139681213,63,0,0,7399272376939147.0,0,0,0,0,0,0,0,0,0,REvil,celeron-gen6,1600,1682576095.4041407,1682576125.4041407
7591099.733333333,154760.53333333333,783175659528341.2,1074400299374997.4,0.35166457618604413,0,0,0,2.314365415240816e+16,0.00010558916575667612,50,0,0,6349623496724367.0,0.474444089136173,2,0,0,35212328481800.0,0,0,0,,REvil,celeron-gen6,1600,1682576125.4041407,1682576155.4041407
5570269.866666666,3429188.2666666666,640109846253259.6,1873762748516024.8,0.3647787774422683,0,0,0,2.7780055037180156e+16,0.00013709788867807617,47,0,0,9918749579592860.0,0.7806533414031287,1,0,0,,0,0,0,0,REvil,celeron-gen6,1600,1682576155.4041407,1682576185.4041407
15672951.466666667,7380480.0,664274279482344.0,2451557209726443.0,0.6367381837960929,0,0,0,1.080422590113132e+17,0.0023527066896462134,288,0,0,8.768884615996736e+16,0.4253174109865783,12,0,0,3.404989732319166e+19,0,0,0,0,REvil,celeron-gen6,1600,1682576185.4041407,1682576215.4041407
24899686.4,8896955.733333332,392452415017370.75,1281378152199459.8,0.8212758510373245,0,0,0,1.5862347873940682e+17,0.00292790718334372,304,0,0,7.962873890530984e+16,0.49093643295432227,13,0,0,4.245069073935636e+19,0,0,0,,REvil,celeron-gen6,1600,1682576215.4041407,1682576245.4041407
3319381.3333333335,370039.4666666667,676652223584730.8,2773393991991944.5,0.50394885160342,0,0,0,5.5830426917952634e+17,0.0011805493099239289,147,0,0,5.174835094156294e+16,0.7564524542127505,54,0,0,3.11484329609938e+19,0,0,0,3.988621416769692e+19,REvil,celeron-gen6,1600,1682576517.5797756,1682576547.5797756
6238515.2,266359.4666666667,1172474791223047.2,2523746156560006.5,0.3324295405190055,0,0,0,8462705683850685.0,0.00022294516425159665,57,0,0,1204044801699230.2,0,0,0,0,0,0,0,0,0,REvil,celeron-gen6,1600,1682576547.5797756,1682576577.5797756
8406698.666666666,51660.8,614993062901730.5,1426897987036674.8,0.3314979432803451,0,0,0,4961227641820128.0,5.720014418890527e-05,33,0,0,543447016321950.06,0,0,0,0,0,0,0,0,5.494306938580671e+16,REvil,celeron-gen6,1600,1682576577.5797756,1682576607.5797756
5494135.466666667,3295914.6666666665,633148268299496.8,1799109444636807.2,0.36771894574073827,0,0,0,5785887764793855.0,0.00012839979901335945,50,0,0,3166175124758667.0,0.72372764566056,3,0,0,213094287889749.3,0,0,0,0,REvil,celeron-gen6,1600,1682576607.5797756,1682576637.5797756
3825288.533333333,2005094.4,549567345955107.6,2885659123724470.5,0.45535347438066387,0,0,0,1.3071533069403746e+16,0.0006147583666883475,87,0,0,8936137406062170.0,0.729124583562379,1,0,0,,0,0,0,0,REvil,celeron-gen6,1600,1682576637.5797756,1682576667.5797756
17257642.666666668,5769489.066666666,560236367894558.7,2350679335171504.5,0.6845900121704,0,0,0,9.519314151579883e+16,0.002438463970910246,276,0,0,4.6479398377633576e+16,0.5915471592894243,4,0,0,2.933111175002035e+16,0,0,0,0,REvil,celeron-gen6,1600,1682576667.5797756,1682576697.5797756
8737211.733333332,718387.2,444096626796492.56,2880587594548050.5,0.4905259933767936,0,0,0,5.806673671065312e+17,0.0007565993241755082,131,0,0,3.124226019170513e+16,0.7090528274206152,100,0,0,2.494637106800984e+19,0,0,0,3.692190309163872e+19,REvil,celeron-gen6,1600,1682576934.3184175,1682576964.3184175
4925883.733333333,481723.73333333334,1515972410413538.5,1155087318476270.0,0.3872235847758284,0,0,0,443525690189812.0,0.00027396423206536787,68,0,0,374967747130749.44,0,0,0,0,0,0,0,0,0,REvil,celeron-gen6,1600,1682576964.3184175,1682576994.3184175
8284484.266666667,60962.13333333333,668379576624919.4,1622102025325148.8,0.3392189536858988,0,0,0,763363328055040.9,6.646750479111356e-05,45,0,0,182291969163385.22,0,0,0,0,0,0,0,0,2597429912770688.0,REvil,celeron-gen6,1600,1682576994.3184175,1682577024.3184175
7502745.6,2995012.2666666666,675621975411894.6,1919508248984131.5,0.3777277353027119,0,0,0,1320017302252427.2,8.345069227051744e-05,41,0,0,338571786830150.06,0.7805044726370337,1,0,0,,0,0,0,0,REvil,celeron-gen6,1600,1682577024.3184175,1682577054.3184175
4828364.8,2745173.3333333335,433954710804530.5,2877008544855692.5,0.5118985791949067,0,0,0,3351134905792433.0,0.0009237444363929226,111,0,0,3914626382380530.0,0,0,0,0,0,0,0,0,0,REvil,celeron-gen6,1600,1682577054.3184175,1682577084.3184175
32173192.533333335,15559236.266666668,482035549801082.44,1520780522810783.0,0.8000095422430498,0,0,0,4.955693277970162e+16,0.0013044260486930023,241,0,0,1.8900677822629136e+16,0.2753961917106788,9,0,0,3.398695257347306e+19,0,0,0,1.7874785661042678e+18,REvil,celeron-gen6,1600,1682577084.3184175,1682577114.3184175
3449907.2,747246.9333333333,679443950096426.2,2562722912145478.0,0.492459781233428,0,0,0,6.195412190696229e+17,0.0009240941444956237,133,0,0,4.957625644883335e+16,0.7259298229235752,54,0,0,2.3637713754879386e+19,0,0,0,3.525175293782296e+19,REvil,celeron-gen6,1600,1682577300.226351,1682577330.226351
6269422.933333334,519936.0,1304955152944327.2,1142818072281532.0,0.41060513403493903,0,0,0,3757154375089654.0,0.0002488280067661907,79,0,0,499501211257090.1,0.8453411008773916,1,0,0,,0,0,0,0,REvil,celeron-gen6,1600,1682577330.226351,1682577360.226351
8674935.466666667,65501.86666666667,607550250081746.1,1224449125855841.5,0.3410264517112581,0,0,0,1955469481795477.5,6.946158369259875e-05,45,0,0,179263273691851.88,0.003015342034279,2,0,0,1.8923278462658762e+18,0,0,0,,REvil,celeron-gen6,1600,1682577360.226351,1682577390.226351
6448571.733333333,3140744.533333333,679957379380763.9,1906147034469308.2,0.3740986195662512,0,0,0,2916667800022498.0,0.0001428223365764578,58,0,0,556400668994350.75,0.5447720482043672,4,0,0,9717677258102784.0,0,0,0,,REvil,celeron-gen6,1600,1682577390.226351,1682577420.226351
6183901.866666666,4438954.666666667,413775591953073.1,2621697536615675.0,0.5944075423403044,0,0,0,1.0073480562890058e+16,0.001278058308245729,132,0,0,5589296876812363.0,0.8110586495497448,1,0,0,,0,0,0,0,REvil,celeron-gen6,1600,1682577420.226351,1682577450.226351
39984486.4,18270327.466666665,442242731191004.06,1274615599534556.2,0.8361537628756793,1,0,0,1.2076404013757213e+17,0.0013121032485878196,259,0,0,3.2859638229272896e+16,0.3402119293107366,12,0,0,3.7129963692593455e+19,0,0,0,0,REvil,celeron-gen6,1600,1682577450.226351,1682577480.226351
3739767.466666667,134826.66666666666,609135304281378.4,986403176044413.4,0.40026911545541627,0,0,0,6.327974034149549e+17,0.0010365456604530434,128,0,0,6.117699877999341e+16,0.7837798242595382,46,0,0,1.5203389511977257e+19,0,0,0,3.2143889377243447e+19,REvil,celeron-gen6,1600,1682577793.8601904,1682577823.8601904
6661051.733333333,88934.4,651017750821226.9,1739719446660116.5,0.489079055082548,0,0,0,2.442987806206003e+16,5.714656167288395e-05,30,0,0,3930229674471261.5,0.8319263951408767,1,0,0,,0,0,0,0,REvil,celeron-gen6,1600,1682577823.8601904,1682577853.8601904
7488000.0,178653.86666666667,741618427342992.1,2798906045134344.0,0.4264242872235878,0,0,0,2.6591036856639732e+16,0.000149007440559858,62,0,0,8434061378344580.0,0.45266688063124855,6,0,0,2411167229758261.5,0,0,0,0,REvil,celeron-gen6,1600,1682577853.8601904,1682577883.8601904
8504832.0,3447842.1333333333,959150300281785.0,2000313084324845.0,0.35825747096937405,0,0,0,2.595190754809576e+16,0.00021484141844815561,107,0,0,1.504030082740024e+16,0.6704097305449742,2,0,0,1374174794743808.0,0,0,0,0,REvil,celeron-gen6,1600,1682577883.8601904,1682577913.8601904
16407415.466666667,6249540.266666667,762815061689079.8,2592720181517521.5,0.5937671229391555,0,0,0,2.6403776132752844e+16,0.0005394311072062779,136,0,0,1.562564003428186e+16,0.5902326648446986,25,0,0,1.8195504926383852e+19,0,0,0,0,REvil,celeron-gen6,1600,1682577913.8601904,1682577943.8601904
29143347.2,14520354.133333333,401919779109489.6,1140801714540900.0,0.8488894449670543,0,0,0,3.951893918218722e+17,0.0024076966427917746,343,0,0,1.6731809210680422e+17,0.61550725826492,9,0,0,3.1299842863706464e+19,0,0,0,,REvil,celeron-gen6,1600,1682577943.8601904,1682577973.8601904
4410845.866666666,270523.73333333334,785431902665627.6,2247988130979258.8,0.3213375212560934,0,0,0,5.3062703529370995e+17,0.0009092246137733337,121,0,0,3.9815103308682056e+16,0.7564640925923393,53,0,0,3.3595242631248765e+19,0,0,0,3.382905297736032e+19,REvil,celeron-gen6,1600,1682578203.0006979,1682578233.0006979
8852701.866666667,64375.46666666667,604039203192246.2,1480944387234766.2,0.313173225554782,0,0,0,9073965674841908.0,4.702408165399334e-05,24,0,0,1515581011369719.8,0.32843695489657715,3,0,0,5.199840876573953e+19,0,0,0,1.337631271466388e+19,REvil,celeron-gen6,1600,1682578233.0006979,1682578263.0006979
9508539.733333332,3230549.3333333335,713512703358963.9,1977841885692034.2,0.374739117920647,0,0,0,1.0578767867256488e+16,3.97236403396388e-05,20,0,0,1514146334962596.2,0.5126350784607621,5,0,0,2.3368759609787757e+19,0,0,0,0,REvil,celeron-gen6,1600,1682578263.0006979,1682578293.0006979
12217856.0,4054237.8666666667,1009076970935374.9,2753994767517861.0,0.5215390379146934,0,0,0,1.181540969786171e+16,0.0001938369751293317,96,0,0,9881579431508324.0,0.5610120091726081,15,0,0,2.8542875171334054e+19,0,0,0,877728743656200.0,REvil,celeron-gen6,1600,1682578293.0006979,1682578323.0006979
35339656.53333333,16422246.4,444414517633524.7,1387073274779468.5,0.8177786810856438,1,0,0,1.8601442366057702e+17,0.0015725369111996206,277,0,0,9.464845481771046e+16,0.4853763733812187,10,0,0,9.837831367285357e+16,0,0,0,0,REvil,celeron-gen6,1600,1682578323.0006979,1682578353.0006979
40282948.266666666,23315712.0,459392007382864.3,953570301107390.4,0.8772250155370409,1,0,0,3.299130708932547e+17,0.001257810421919306,257,0,0,1.3793944124189886e+17,0.2912320362870297,2,0,0,3.268321666768349e+19,0,0,0,,REvil,celeron-gen6,1600,1682578353.0006979,1682578383.0006979
4178978.1333333333,456755.2,1406818413928017.8,1982754110825068.2,0.43108223803194057,0,0,0,6.413203253614423e+17,0.0012095043575584806,145,0,0,7.037030301295206e+16,0.7617749429987541,39,0,0,2.4876777056894304e+19,0,0,0,2.626078439988689e+19,REvil,celeron-gen6,1600,1682578563.4528778,1682578593.4528778
8050824.533333333,119654.4,596768530286143.2,2240167643073923.5,0.2068194256639161,0,0,0,4666494197808158.0,4.147238324777446e-05,18,0,0,342425584583168.3,0.0918472723820303,1,0,0,,0,0,0,1199247494861312.0,REvil,celeron-gen6,1600,1682578593.4528778,1682578623.4528778
8380279.466666667,2638062.933333333,735076721833907.5,1833173567662228.2,0.375086219607507,0,0,0,2778033009501488.5,2.3833054009219576e-05,12,0,0,240764320324786.47,0.6872799033640673,2,0,0,791075270688768.0,0,0,0,0,REvil,celeron-gen6,1600,1682578623.4528778,1682578653.4528778
5619814.4,1551428.2666666666,649584509265196.5,2838918552275322.0,0.37175227557007956,0,0,0,5191403633106574.0,0.0001391895293041089,34,0,0,1487320076604761.8,0.18422398959520953,2,0,0,8.276676890190006e+19,0,0,0,,REvil,celeron-gen6,1600,1682578653.4528778,1682578683.4528778
30414950.4,7668957.866666666,576015845379576.0,2483070342118028.5,0.6614202416092906,1,0,0,2.6721792046629894e+17,0.0012928718150372628,207,0,0,1.0750256424854112e+17,0.46656402187960727,3,0,0,2.1276470160896782e+19,0,0,0,0,REvil,celeron-gen6,1600,1682578683.4528778,1682578713.4528778
34979891.2,7636616.533333333,472491426739132.4,1629122648415708.2,0.7450025524154281,2,0,0,5.519349903176633e+17,0.0016215085400938418,231,0,0,2.0949335285208525e+17,0.39000203676409484,19,0,0,1.6424895875030407e+19,0,0,0,0,REvil,celeron-gen6,1600,1682578713.4528778,1682578743.4528778
3439650.1333333333,507050.6666666667,584741244445940.1,2497847396108381.5,0.45655576763830696,0,0,0,6.077431831551798e+17,0.0007704179185253086,108,0,0,4.566470975158418e+16,0.7633453351344678,35,0,0,4.218763341715257e+19,0,0,0,4.47967269092017e+19,REvil,celeron-gen6,1600,1682578945.9016454,1682578975.9016454
7950216.533333333,140407.46666666667,863512669701932.1,2820152542106091.0,0.21998860072718995,0,0,0,9273634642198754.0,0.0001395071383989752,58,0,0,2429802200693792.5,0.0024612374017009,1,0,0,,0,0,0,,REvil,celeron-gen6,1600,1682578975.9016454,1682579005.9016454
8764416.0,1106466.1333333333,730202985233186.6,1890444905030936.5,0.3542068154789807,0,0,0,9051067979324076.0,8.217956639877788e-05,38,0,0,1581186006479592.5,0.5832819701538432,5,0,0,1.6401144565878556e+16,0,0,0,1.0900080227221537e+18,REvil,celeron-gen6,1600,1682579005.9016454,1682579035.9016454
4741563.733333333,2438673.066666667,662029579681699.0,2001334967266837.8,0.37328832081553603,0,0,0,1.0205236236278276e+16,0.00010714524161419259,49,0,0,4562750205788685.0,0,0,0,0,0,0,0,0,,REvil,celeron-gen6,1600,1682579035.9016454,1682579065.9016454
8998638.933333334,5578581.333333333,634012348952199.2,2614795460392809.0,0.6225018735455163,0,0,0,5.388978892567999e+16,0.0014008404830115,171,0,0,4.5579563458279256e+16,0.6074821075792365,4,0,0,1.3314592912869414e+16,0,0,0,0,REvil,celeron-gen6,1600,1682579065.9016454,1682579095.9016454
23893009.066666666,11622365.866666667,401084600247894.2,1244585753530100.8,0.8351560775565624,0,0,0,2.042376671961628e+17,0.0031789015534393543,373,0,0,1.1509960772742771e+17,0.7138181087679262,11,0,0,6.2184164316465944e+16,0,0,0,5.909156313442099e+18,REvil,celeron-gen6,1600,1682579095.9016454,1682579125.9016454
1729160.5333333334,395332.26666666666,384892394297413.1,3884618895999357.0,0.3362839650373681,0,0,0,3.3037727109677507e+18,0.010992271587155222,257,0,0,4.1424745794763405e+17,0.7401420880747552,55,0,0,3.682204101611268e+19,0,0,0,3.75745190789408e+19,Ryuk,celeron-gen6,1600,1684893926.2076037,1684893956.2076037
2572800.0,615799.4666666667,243062830108930.9,2855452344982998.0,0.5280679761005144,0,0,0,9845055457807678.0,0.0012991797945734083,126,0,0,9.632681612949712e+16,0,0,0,0,0,0,0,0,,Ryuk,celeron-gen6,1600,1684893956.2076037,1684893986.2076037
1235609.6,974489.6,247468488254500.16,2060611264906844.5,0.4515272709784806,0,0,0,7234453096061255.0,0.0009353648383950203,114,0,0,8.472484610959238e+16,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684893986.2076037,1684894016.2076037
3994419.2,2130278.4,330394536194651.8,2944531631802534.0,0.3690857794653449,0,0,0,1.823171618442797e+16,0.0012733269836620305,139,0,0,7.943302495232883e+16,0.0008204554909105497,1,0,0,,0,0,0,0,Ryuk,celeron-gen6,1600,1684894016.2076037,1684894046.2076037
2971084.8,1321011.2,360507635540659.7,2209269799906531.0,0.7061918015169176,0,0,0,4.578052806467846e+16,0.002684812306869019,134,0,0,1.889414182902332e+17,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684894046.2076037,1684894076.2076037
1269111.4666666666,1423581.8666666667,376649451754315.56,2904448443484962.0,0.4478659186754001,0,0,0,7369650709709569.0,0.0012525011323592365,139,0,0,1.1438916879388893e+17,0.21297037535609653,4,0,0,2436925489039765.5,0,0,0,0,Ryuk,celeron-gen6,1600,1684894076.2076037,1684894106.2076037
9110323.2,1303398.4,319923027873458.06,2088971966714370.2,0.45767263606952857,0,0,0,1.168450191306003e+18,0.002439735810258113,193,0,0,1.0268820810386338e+17,0.7292791423948738,97,0,0,2.5440134224489165e+19,0,0,0,3.450005427640415e+19,Ryuk,celeron-gen6,1600,1684894783.7977924,1684894813.7977924
2319735.466666667,1475942.4,586337256772200.5,2561354950898683.5,0.4668493431656406,0,0,0,2359992655607258.0,0.0003561829917878049,111,0,0,4244549530582160.5,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684894813.7977924,1684894843.7977924
2275857.066666667,1162990.9333333333,740658851927382.8,2657549499126100.5,0.5493743349113598,0,0,0,643761907583018.6,0.0004786623607303135,105,0,0,6238591594135634.0,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684894843.7977924,1684894873.7977924
5063406.933333334,1573000.5333333334,606507220566559.9,2666754313297285.5,0.5705904646440327,0,0,0,161396188682212.34,0.0008609582700946495,113,0,0,8165619722050109.0,0,0,0,0,0,0,0,0,,Ryuk,celeron-gen6,1600,1684894873.7977924,1684894903.7977924
7421866.666666667,8463223.466666667,440672464373930.2,2751300716625975.5,0.4757743403181286,0,0,0,364303155071394.0,0.0002789886184289543,83,0,0,1191675952680988.8,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684894903.7977924,1684894933.7977924
6613469.866666666,4476689.066666666,774891932002222.9,2339380390010548.5,0.6427191624775797,0,0,0,1.90074162256951e+16,0.0010173246955045528,149,0,0,8790404584760341.0,0.4219455459518427,1,0,0,,0,0,0,,Ryuk,celeron-gen6,1600,1684894933.7977924,1684894963.7977924
8172066.133333334,80554.66666666667,348761022728949.8,4831527369449.542,0.41729982576070757,0,0,0,4.432377052921094e+16,0.004814449332444507,146,0,0,5.488317572524373e+16,0.5990994146770676,1,0,0,,0,0,0,0,Ryuk,celeron-gen6,1600,1684894963.7977924,1684894993.7977924
1330056.5333333334,683195.7333333333,635078714002764.5,1384758251975834.0,0.4844520581290715,0,0,0,3.5431013431739474e+18,0.010312374415376855,230,0,0,4.61746632044798e+17,0.7331505385843121,54,0,0,3.801577590942615e+19,0,0,0,3.509823942419088e+19,Ryuk,celeron-gen6,1600,1684895183.938601,1684895213.938601
3531776.0,1148637.8666666667,242407967763654.0,2777566357171679.5,0.5143747132940266,0,0,0,8778364562975515.0,0.0007971968587613664,124,0,0,8.128261333514962e+16,0,0,0,0,0,0,0,0,,Ryuk,celeron-gen6,1600,1684895213.938601,1684895243.938601
990293.3333333334,1090696.5333333334,916782530867539.8,2192906253829687.2,0.49245115615473023,0,0,0,4000542088650918.5,0.0007413341995054248,117,0,0,9.621752415975603e+16,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684895243.938601,1684895273.938601
2211771.7333333334,654762.6666666666,288134912059801.2,2285799334453494.0,0.5932644823536174,0,0,0,1.827940164120584e+16,0.0014780963310142162,116,0,0,1.558088344727384e+17,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684895273.938601,1684895303.938601
1527978.6666666667,1191168.0,829694763707609.5,2641289755262494.5,0.5943913971729946,0,0,0,2770885257204511.0,0.0014274605218839087,129,0,0,1.5386116087798717e+17,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684895303.938601,1684895333.938601
4688264.533333333,2735121.066666667,374885893251628.9,2845719975055314.5,0.4798086349383787,0,0,0,8635549329645567.0,0.0006428002020752995,121,0,0,6.634473592631732e+16,0.8681558605557236,1,0,0,,0,0,0,0,Ryuk,celeron-gen6,1600,1684895333.938601,1684895363.938601
7009314.133333334,1058645.3333333333,302818915655083.3,2748611083289768.0,0.4486091651439998,0,0,0,1.675474543874374e+18,0.0027164122413440655,182,0,0,1.1354823669633629e+17,0.6732323476925183,68,0,0,2.631657145421267e+19,0,0,0,2.8803190987280978e+19,Ryuk,celeron-gen6,1600,1684895559.538179,1684895589.538179
4263372.8,2557405.8666666667,262079436853125.28,2779968112031098.0,0.4702544777255445,0,0,0,2833541109472105.5,0.00020340187799219083,96,0,0,7890589286615385.0,0.9407728136531128,1,0,0,,0,0,0,0,Ryuk,celeron-gen6,1600,1684895589.538179,1684895619.538179
6233224.533333333,2060800.0,652918754812484.1,2453321165151437.0,0.566900049448881,0,0,0,2394741690966898.5,0.0005878188995966173,111,0,0,1.3718704818083686e+16,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684895619.538179,1684895649.538179
3623372.8,3679914.6666666665,863213945082614.9,2875856121755458.5,0.5151041040683756,0,0,0,396425078543312.1,0.0002651823562835455,100,0,0,1.1624187310246592e+16,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684895649.538179,1684895679.538179
5752968.533333333,6327705.6,415463544289042.2,2311632751728690.0,0.5899801235800376,0,0,0,3753847597639647.5,0.00029531707553002046,93,0,0,7380314399172501.0,0.0012306671064286,1,0,0,,0,0,0,0,Ryuk,celeron-gen6,1600,1684895679.538179,1684895709.538179
13987481.6,2502894.933333333,488063304542751.5,2251399283253073.8,0.7431335285740394,0,0,0,6.446079866352908e+16,0.001540764537419839,140,0,0,3.856344890193482e+16,0.5585254991774342,1,0,0,,0,0,0,0,Ryuk,celeron-gen6,1600,1684895709.538179,1684895739.538179
5181047.466666667,953634.1333333333,366990832282930.4,1727348060297403.0,0.4477270620927036,0,0,0,1.7748209521774554e+18,0.003313045861338992,193,0,0,1.4903883361404768e+17,0.7348347847492688,95,0,0,3.2616838716129423e+19,0,0,0,3.837510287631992e+19,Ryuk,celeron-gen6,1600,1684895933.1139388,1684895963.1139388
3118796.8,1458892.8,254582894450268.2,2562615412606792.5,0.5180912673472698,0,0,0,1.0969613047480678e+16,0.0008675008464977846,121,0,0,2.146660766576057e+16,0.7065391138676765,1,0,0,,0,0,0,,Ryuk,celeron-gen6,1600,1684895963.1139388,1684895993.1139388
2453777.066666667,2356599.466666667,960794535619934.1,2875483678239118.5,0.44451261155303096,0,0,0,1.012886826850396e+16,0.0010311464886404653,128,0,0,1.5642429502670782e+16,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684895993.1139388,1684896023.1139388
5232435.2,2087065.6,534203595204019.7,2600830328275963.0,0.5084449404406464,0,0,0,1.0878954628215094e+16,0.0012471885353939692,148,0,0,2.0587483545174536e+16,0,0,0,0,0,0,0,0,,Ryuk,celeron-gen6,1600,1684896023.1139388,1684896053.1139388
1489783.4666666666,1126673.0666666667,688582880277492.8,2520242282955595.0,0.6170033750113496,0,0,0,1011690491754664.2,0.001098402269099863,123,0,0,2.9592655876410804e+16,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684896053.1139388,1684896083.1139388
2397098.6666666665,2587067.7333333334,418456595364433.4,2899432316682427.0,0.44075884520672626,0,0,0,660624415216801.5,0.0007970981860981242,136,0,0,1.7722239008953392e+16,0.42188509564285037,2,0,0,75497472.0,0,0,0,,Ryuk,celeron-gen6,1600,1684896083.1139388,1684896113.1139388
1673949.8666666667,405623.4666666667,393238399122114.5,2309934132694611.0,0.4577080342846687,0,0,0,3.7224398682498826e+18,0.007717783895190974,200,0,0,2.6628734256123018e+17,0.7684512835294144,36,0,0,3.927977880242303e+19,0,0,0,3.141848439166939e+19,Ryuk,celeron-gen6,1600,1684896305.0007002,1684896335.0007002
3058346.6666666665,1178811.7333333334,233827118831463.53,2470464864011765.5,0.5285609310669408,0,0,0,2.3515929132491916e+16,0.0007936416039529277,115,0,0,1.3105377497044958e+16,0.769167017492142,1,0,0,,0,0,0,0,Ryuk,celeron-gen6,1600,1684896335.0007002,1684896365.0007002
1663914.6666666667,1995434.6666666667,726681284165763.5,2771458575287463.0,0.4456850751244325,0,0,0,8745557550185805.0,0.0007127378734367985,122,0,0,3378530504289249.0,0,0,0,0,0,0,0,0,0,Ryuk,celeron-gen6,1600,1684896365.0007002,1684896395.0007002
