T_s_r,T_s_w,V_s_r,V_s_w,H_s_w,C_4KB_r,C_2MB_r,C_MMIO_r,V_m_r,H_m_w,C_4KB_w,C_2MB_w,C_MMIO_w,V_m_w,H_m_rw,C_4KB_rw,C_2MB_rw,C_MMIO_rw,V_m_rw,C_4KB_x,C_2MB_x,C_MMIO_x,V_m_x,category,cpu,mem_freq,window_start,window_end
32437248.0,26287462.4,405675171622850.6,704149744855959.0,0.9125875368676086,2,0,0,9.270695848749921e+17,0.005873538718526825,800,0,0,4.5696857150745894e+17,0.7781379901723968,166,0,0,7.144746693277966e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708998141.3906887,1708998171.3906887
36186077.86666667,31781563.733333334,387023361674999.25,630379181590662.6,0.9328930151589088,3,0,0,1.1854647863512998e+18,0.005622793728174371,793,0,0,5.565647596728242e+17,0.7382755852514133,128,0,0,8.76229966494223e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708998171.3906887,1708998201.3906887
38015300.266666666,32584925.866666667,662625795550125.4,670551210827377.1,0.9197954970364353,1,0,0,1.3077048256738202e+18,0.004650293876769205,733,0,0,5.328386475358943e+17,0.6921686547713868,121,0,0,8.435841804563684e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708998201.3906887,1708998231.3906887
20017220.266666666,6207505.066666666,562549747025461.1,895757693837098.0,0.7024367833029744,1,0,0,2.1496614807185682e+18,0.002862736488777668,427,0,0,4.0746330683706844e+18,0.7394361407865228,85,0,0,4.527692800999579e+19,0,0,0,5.144868016830785e+19,Conti_02,i3-gen12,2133,1708998460.745716,1708998490.745716
29060130.133333333,19142348.8,389431134019322.75,1304301279382571.5,0.88828753028179,6,0,0,5.118688691834363e+17,0.007868812052114996,917,0,0,2.6385835791980173e+17,0.7445318962675782,134,0,0,1.4772072306480126e+19,0,0,0,2.0707296290844516e+19,Conti_02,i3-gen12,2133,1708998490.745716,1708998520.745716
32914978.133333333,25413393.066666666,526054462747225.2,635261372925179.8,0.9065922852754069,2,0,0,4.705451648331281e+17,0.005417696895085395,766,0,0,2.5590969569014752e+17,0.6445764049917867,78,0,0,2.008096975069654e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708998520.745716,1708998550.745716
36367035.733333334,29910510.933333334,411857674526897.06,647315460486308.9,0.9243177051135838,3,0,0,6.704398953577608e+17,0.005230414748333483,757,0,0,3.299161293268757e+17,0.7193263449959042,105,0,0,1.6431080870073438e+19,0,0,0,134481156528.0,Conti_02,i3-gen12,2133,1708998550.745716,1708998580.745716
40635613.86666667,36552038.4,357922727146275.8,698955359368906.9,0.9278535082636754,3,0,0,8.576086370992175e+17,0.004102375030750094,698,0,0,3.63849612845887e+17,0.7855763146654926,126,0,0,8.347991711697337e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708998580.745716,1708998610.745716
36848332.8,36441582.93333333,710653669902795.0,835979158462189.9,0.9390836172253907,1,0,0,1.2012699240663398e+18,0.004637563866846724,738,0,0,5.6879281815007514e+17,0.7494610527319663,108,0,0,8.717646178943423e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708998610.745716,1708998640.745716
30898449.066666666,9201800.533333333,736503708691109.4,831901581520007.8,0.7660232622578336,2,0,0,1.8963278283779505e+18,0.002180331349054621,394,0,0,3.378635855119481e+18,0.7852993361030822,111,0,0,3.251981239731402e+19,0,0,0,4.321289256420432e+19,Conti_02,i3-gen12,2133,1708998888.5236592,1708998918.5236592
30822297.6,27029708.8,376444991863881.2,1030764793916433.9,0.9063731819771851,3,0,0,6.464922489967089e+17,0.007044865406194688,914,0,0,3.7661017691857805e+17,0.7844795824218046,139,0,0,1.1500543668883763e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708998918.5236592,1708998948.5236592
29026747.733333334,23865941.333333332,563660197878439.6,688160501673122.5,0.9020163718781378,2,0,0,3.3074769716270566e+17,0.006119606594849238,764,0,0,1.3919949448015485e+17,0.7143418849821646,105,0,0,2.3612599261479526e+19,0,0,0,2.87993940132121e+16,Conti_02,i3-gen12,2133,1708998948.5236592,1708998978.5236592
36374835.2,30479752.533333335,401728073865125.3,702084382860543.9,0.9208568660677402,0,0,0,8.284009711931997e+17,0.005542941417133746,812,0,0,4.1579301347481434e+17,0.7185831328908752,120,0,0,2.15845065427514e+19,0,0,0,1.3900459877415382e+16,Conti_02,i3-gen12,2133,1708998978.5236592,1708999008.5236592
35958766.93333333,33620821.333333336,354267712058196.56,643799402108376.1,0.9348441190844622,1,0,0,1.1010232146001056e+18,0.004053847672992872,644,0,0,5.1180003654458624e+17,0.7243126278191417,115,0,0,8.413678269230621e+18,0,0,0,5068661975248957.0,Conti_02,i3-gen12,2133,1708999008.5236592,1708999038.5236592
30549777.066666666,28052804.266666666,824718106859444.9,659149735094108.1,0.9244915614020767,5,0,0,1.6916373663322683e+18,0.005835249557972637,763,0,0,8.566703571805348e+17,0.6855663187132514,83,0,0,6.838396790602142e+18,0,0,0,3.1627154845429645e+19,Conti_02,i3-gen12,2133,1708999038.5236592,1708999068.5236592
19195101.866666667,8604723.2,846672331365916.5,900188478292233.9,0.7497035808499158,1,0,0,1.5630306071059768e+18,0.0035245160151748103,563,0,0,5.2300120538091e+18,0.7898154164670194,93,0,0,4.311185217924824e+19,0,0,0,5.0562955397877195e+19,Conti_02,i3-gen12,2133,1708999289.7004228,1708999319.7004228
30038937.6,20290167.466666665,420489382136823.06,1030612274486402.2,0.8988393026092113,4,0,0,5.036354236985729e+17,0.00874127118582381,983,0,0,2.8127620930474227e+17,0.7051832619793241,131,0,0,2.282970626572119e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708999319.7004228,1708999349.7004228
27038054.4,24825514.666666668,424659889290116.4,597066201333755.8,0.9148293193838438,2,0,0,5.877280213153347e+17,0.006325582335228064,768,0,0,2.8947607909908717e+17,0.7322589144431914,135,0,0,1.3282279140707604e+19,0,0,0,1795115266225544.0,Conti_02,i3-gen12,2133,1708999349.7004228,1708999379.7004228
40779434.666666664,29984000.0,395744789469280.0,715326174503734.4,0.9103984460222022,1,0,0,7.917199801397437e+17,0.005014920392199352,780,0,0,3.118849956561877e+17,0.7821472577889877,182,0,0,1.0853207384012982e+19,0,0,0,,Conti_02,i3-gen12,2133,1708999379.7004228,1708999409.7004228
45051477.333333336,40405026.13333333,332028102420109.5,666360810821135.9,0.9305760694442086,1,0,0,9.759294852747896e+17,0.003967235390084484,757,0,0,3.697360535160593e+17,0.7433768375855773,151,0,0,1.2095292641253386e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708999409.7004228,1708999439.7004228
41767970.13333333,40163754.666666664,666140645305851.6,792994782221136.8,0.9364809695113033,0,0,0,1.3901521146810775e+18,0.004318720462687541,758,0,0,5.721459442066229e+17,0.682915854304593,120,0,0,9.74735997435804e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708999439.7004228,1708999469.7004228
29765034.666666668,11491720.533333333,876164671527722.2,972516901359053.6,0.7799045418710178,3,0,0,1.4647706176537016e+18,0.004709874652703059,727,0,0,4.3119577130311613e+18,0.7839760562971347,170,0,0,3.569992245460983e+19,0,0,0,4.558998240240947e+19,Conti_02,i3-gen12,2133,1708999702.000123,1708999732.000123
28767197.866666667,24919961.6,349308792593719.2,758167072198366.6,0.9198096095499164,5,0,0,3.678929552499824e+17,0.007164649776225009,857,0,0,1.642399495986998e+17,0.8210818040371324,103,0,0,7.064290863448196e+18,0,0,0,3.562488704498211e+16,Conti_02,i3-gen12,2133,1708999732.000123,1708999762.000123
37062161.06666667,27596868.266666666,412724799856660.7,687752124865207.0,0.9063771890277528,2,0,0,5.407609551993757e+17,0.005025332330386713,750,0,0,2.0219036828953622e+17,0.7131175541628118,105,0,0,2.1884999509087773e+19,0,0,0,2.5108151162157584e+16,Conti_02,i3-gen12,2133,1708999762.000123,1708999792.000123
40343040.0,35935863.46666667,388556121158392.75,652769633932604.5,0.9313854890984127,4,0,0,1.6900874044782228e+18,0.004623428915912456,789,0,0,6.780133769626655e+17,0.7421738610292159,133,0,0,9.330246008214174e+18,0,0,0,0,Conti_02,i3-gen12,2133,1708999792.000123,1708999822.000123
41533969.06666667,37266261.333333336,649093102081225.0,645303599712888.4,0.9175423398670753,0,0,0,8.800969498572799e+17,0.003693592295764061,679,0,0,3.087565865823189e+17,0.7381232485389638,92,0,0,1.1805987975873927e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708999822.000123,1708999852.000123
36328908.8,35913318.4,237071718654357.75,788639427183134.2,0.9492647123659614,1,0,0,1.3072846331390986e+18,0.0053895437569923405,736,0,0,5.816258711789951e+17,0.6061915528969405,95,0,0,1.1655321220579656e+19,0,0,0,0,Conti_02,i3-gen12,2133,1708999852.000123,1708999882.000123
22048546.133333333,12716765.866666667,662560268810406.2,1878145897202272.2,0.7155273462776198,2,0,0,2.8430665538091315e+18,0.00516970315479274,746,0,0,2.770516956388403e+18,0.7836672578584496,148,0,0,1.7792833826640933e+19,0,0,0,3.723852087454692e+19,Conti_02,i3-gen12,2133,1709000124.490531,1709000154.490531
28857975.466666665,21975347.2,556844869778632.0,841120550865510.8,0.8689520040154771,5,0,0,1.1977080822899026e+18,0.0059687920195083425,764,0,0,8.795791118660712e+16,0.7755464204055831,105,0,0,2.8552968787936383e+19,0,0,0,0.0,Conti_02,i3-gen12,2133,1709000154.490531,1709000184.490531
23899357.866666667,24020343.466666665,551974695618772.1,720412222444481.4,0.8550884375840817,3,0,0,2.6319503605308586e+17,0.0055635846643355,768,0,0,8.536499160264137e+17,0.8257306164037774,108,0,0,1.4320013598273798e+19,0,0,0,4.53366935989918e+18,Conti_02,i3-gen12,2133,1709000184.490531,1709000214.490531
36964625.06666667,29527552.0,473507782380082.94,749248715569442.0,0.8668817521007932,3,0,0,8.144303662590829e+17,0.004296768369936779,737,0,0,3.077526257247086e+17,0.8108772044377033,131,0,0,1.5118420694043345e+19,0,0,0,,Conti_02,i3-gen12,2133,1709000214.490531,1709000244.490531
28308753.066666666,29616896.0,504433897486726.75,673631329655662.9,0.8887279275159545,2,0,0,1.28981878923575e+18,0.004268712767356711,644,0,0,5.85206124596698e+17,0.7474019643558478,94,0,0,7.332132909549337e+18,0,0,0,1.2616853490140998e+19,Conti_02,i3-gen12,2133,1709000244.490531,1709000274.490531
43194845.86666667,34518988.8,723900630162017.2,928609244986144.1,0.9026009432404292,4,0,0,1.2049420599799278e+18,0.004086646042393962,773,0,0,5.0370689043528186e+17,0.7239009408476778,97,0,0,1.3223059927321862e+19,0,0,0,,Conti_02,i3-gen12,2133,1709000274.490531,1709000304.490531
19988002.133333333,7600810.666666667,847445784966537.2,847147107569961.9,0.7349531595524774,1,0,0,2.5862392717221576e+18,0.00356632163099372,494,0,0,4.4501306339045443e+18,0.7693403894940358,116,0,0,3.6868472459004416e+19,0,0,0,4.868725784137924e+19,Conti_03,i3-gen12,2133,1709000807.3855731,1709000837.3855731
29449540.266666666,21122474.666666668,410403240657518.1,1056374975426764.2,0.8982411904690422,2,0,0,4.8803058085872544e+17,0.007525995810689921,874,0,0,2.6626159361447328e+17,0.7369097347283701,145,0,0,2.0732722217199313e+19,0,0,0,0,Conti_03,i3-gen12,2133,1709000837.3855731,1709000867.3855731
25741909.333333332,23214267.733333334,422446219067955.75,614308305331728.2,0.9138870857399427,5,0,0,5.2944752206431194e+17,0.00571355309294907,669,0,0,2.6355446526231728e+17,0.7453260986773416,107,0,0,1.4438954106599682e+19,0,0,0,1.224390108066033e+19,Conti_03,i3-gen12,2133,1709000867.3855731,1709000897.3855731
49076258.13333333,35140573.86666667,396513800734344.0,704610257954838.9,0.9122891236054782,1,0,0,8.365136221319139e+17,0.004505554627945021,850,0,0,3.0017864055387546e+17,0.7544618289183728,176,0,0,1.1958222342878595e+19,0,0,0,0,Conti_03,i3-gen12,2133,1709000897.3855731,1709000927.3855731
45984256.0,40298786.13333333,609612861329599.8,659496312731962.0,0.9293297460325135,5,0,0,1.04940470611272e+18,0.003813594631942388,738,0,0,3.79938650709098e+17,0.7450175170269847,136,0,0,1.1491540965677175e+19,0,0,0,0,Conti_03,i3-gen12,2133,1709000927.3855731,1709000957.3855731
48366199.46666667,44240503.46666667,269843803229086.75,778260123255446.0,0.9350231113127764,2,0,0,1.494493879534637e+18,0.004113380699708872,782,0,0,5.5068067898988525e+17,0.7333545914008761,94,0,0,6.77033918544218e+18,0,0,0,0,Conti_03,i3-gen12,2133,1709000957.3855731,1709000987.3855731
22761625.6,9349085.866666667,864480724146757.0,723688468144820.0,0.7797709770362804,1,0,0,1.6295104680809928e+18,0.0037509646541724656,528,0,0,4.909900481038729e+18,0.79896736973636,93,0,0,3.0485421248455758e+19,0,0,0,4.129625499065004e+19,Conti_03,i3-gen12,2133,1709001196.6570196,1709001226.6570196
22575650.133333333,19095091.2,378700669121668.25,934819385280786.6,0.895225340462604,3,0,0,7.270433340178518e+17,0.00904683067083521,901,0,0,4.698969406187461e+17,0.7144230650669344,127,0,0,1.0613789887591066e+19,0,0,0,4012276.0,Conti_03,i3-gen12,2133,1709001226.6570196,1709001256.6570196
37399005.86666667,28063522.133333333,408847128823805.44,622523467124845.1,0.9138685239124944,3,0,0,3.2255158411653005e+17,0.005078770957013187,746,0,0,1.07347480252618e+17,0.7526782806487863,145,0,0,2.749417638893487e+19,0,0,0,9.138955515228585e+18,Conti_03,i3-gen12,2133,1709001256.6570196,1709001286.6570196
39503735.46666667,32534988.8,398184521871938.0,707073515269397.9,0.9175084388595576,2,0,0,8.531038965115658e+17,0.005143445352043405,818,0,0,3.390210022187478e+17,0.7899980736833381,166,0,0,1.4900387593307079e+19,0,0,0,9.140352368465523e+16,Conti_03,i3-gen12,2133,1709001286.6570196,1709001316.6570196
27753966.933333334,31436595.2,389795413199125.44,619563220869159.1,0.9387363718501452,1,0,0,1.1332922888822572e+18,0.004940047167089335,684,0,0,6.236132461891466e+17,0.6670881193784762,99,0,0,1.3341427795390835e+19,0,0,0,1.6170145500816427e+19,Conti_03,i3-gen12,2133,1709001316.6570196,1709001346.6570196
39606050.13333333,32451106.133333333,695251549631181.6,882200796332534.1,0.9263692023998992,0,0,0,1.4634143935337644e+18,0.004851300470123817,756,0,0,7.262078721494723e+17,0.7173276568426565,120,0,0,1.0346622121742408e+19,0,0,0,3.044122970576947e+16,Conti_03,i3-gen12,2133,1709001346.6570196,1709001376.6570196
20756394.666666668,7664878.933333334,725737444284875.9,740075693044104.5,0.7431301663733559,0,0,0,1.573913117039437e+18,0.003119115858591129,435,0,0,4.896253793708581e+18,0.7639669974970571,111,0,0,2.9091126184008454e+19,0,0,0,4.309240930373809e+19,Conti_03,i3-gen12,2133,1709001536.2284482,1709001566.2284482
33023556.266666666,24074325.333333332,337009832942637.9,1140205305681065.8,0.8993963905603506,3,0,0,6.975038446019613e+17,0.006170718786200621,826,0,0,3.2216857231795744e+17,0.78734902427091,172,0,0,1.3180980509860311e+19,0,0,0,0,Conti_03,i3-gen12,2133,1709001566.2284482,1709001596.2284482
39943082.666666664,28284398.933333334,537793707527413.9,699207053002524.0,0.8970314665755176,5,0,0,3.961878959208872e+17,0.00564469599004047,911,0,0,1.4387472224879347e+17,0.7861674256353487,119,0,0,2.086773807973657e+19,0,0,0,2.9233530718772966e+17,Conti_03,i3-gen12,2133,1709001596.2284482,1709001626.2284482
37783398.4,35926050.13333333,427311442425882.2,620611328189664.4,0.9323768922415904,1,0,0,8.905066928355516e+17,0.004236294389778836,704,0,0,3.758293578437877e+17,0.7387319950351019,125,0,0,1.712237202225925e+19,0,0,0,3.350521966079904e+18,Conti_03,i3-gen12,2133,1709001626.2284482,1709001656.2284482
34589440.0,32794794.666666668,334121462285765.4,688401601048290.0,0.9227890422804733,4,0,0,1.2923463158498926e+18,0.004320439591755853,699,0,0,5.631793701455154e+17,0.7051692019040636,116,0,0,7.063476250983762e+18,0,0,0,5658248.0,Conti_03,i3-gen12,2133,1709001656.2284482,1709001686.2284482
44008448.0,36291669.333333336,666033345702330.6,823105033805662.2,0.93178774124263,4,0,0,1.653213291703601e+18,0.005245128041460316,873,0,0,7.986225701987324e+17,0.6990793933421916,115,0,0,9.909103615305626e+18,0,0,0,1.5928047394078933e+19,Conti_03,i3-gen12,2133,1709001686.2284482,1709001716.2284482
21751637.333333332,9328349.866666667,904917705626061.6,1276189593043636.0,0.7844985811337786,4,0,0,1.536702308460622e+18,0.003990791564848116,531,0,0,3.2259674573370004e+18,0.852133041992903,102,0,0,3.917478465236423e+19,0,0,0,4.026720612905058e+19,Conti_03,i3-gen12,2133,1709001884.9056854,1709001914.9056854
21265322.666666668,16686284.8,507494904636594.56,955329409173093.0,0.907494789522397,2,0,0,3.259024778321315e+17,0.009419130962926986,831,0,0,1.7870066022375302e+17,0.7941159160346919,59,0,0,2.979960161244846e+19,0,0,0,2.157602767770499e+18,Conti_03,i3-gen12,2133,1709001914.9056854,1709001944.9056854
35671876.266666666,25230250.666666668,384086137573617.6,629676852598904.8,0.9135612299288003,4,0,0,4.3191905331279155e+17,0.006155693139323935,825,0,0,1.8967707613865247e+18,0.740366683142244,138,0,0,2.2218793066248974e+19,0,0,0,1.2040405594546488e+18,Conti_03,i3-gen12,2133,1709001944.9056854,1709001974.9056854
23322589.866666667,22958438.4,412201057828157.94,638666241039399.1,0.9311712187972022,0,0,0,9.011366310802175e+17,0.005058317195208332,567,0,0,4.79385625165653e+17,0.7010766451956723,81,0,0,1.9325109456959263e+19,0,0,0,,Conti_03,i3-gen12,2133,1709001974.9056854,1709002004.9056854
29491268.266666666,27380070.4,430719984750181.3,709068591715767.2,0.9240453832726366,0,0,0,1.411817234178333e+18,0.0049384080339959025,650,0,0,7.937036025711183e+17,0.6447470187683451,54,0,0,9.76738388216224e+18,0,0,0,3630854949768.0,Conti_03,i3-gen12,2133,1709002004.9056854,1709002034.9056854
38029772.8,28130560.0,594990495330780.2,665838482828466.8,0.9281777647013701,3,0,0,9.71901609342401e+17,0.004505457865922092,667,0,0,3.653739385892622e+17,0.647806467978088,84,0,0,1.8286649875353141e+19,0,0,0,7.922781487181152e+17,Conti_03,i3-gen12,2133,1709002034.9056854,1709002064.9056854
26935005.866666667,10357230.933333334,809213879630855.4,796896148737945.5,0.7924211499601039,2,0,0,1.513334511830403e+18,0.0038008418989907305,589,0,0,4.4337525242567813e+18,0.7878370790206282,84,0,0,2.930262181106083e+19,0,0,0,3.698253065604815e+19,Conti_03,i3-gen12,2133,1709002420.025217,1709002450.025217
22527197.866666667,20709819.733333334,315629765995646.94,1035708873346419.5,0.9201879089090199,4,0,0,4.570190468367539e+17,0.007025187528941139,705,0,0,1.4468128750034166e+17,0.7659354382001076,128,0,0,2.125609666172576e+19,0,0,0,,Conti_03,i3-gen12,2133,1709002450.025217,1709002480.025217
33620104.53333333,23581900.8,577662724028762.9,683873686382540.0,0.910641660968119,1,0,0,3.135528702375738e+17,0.0076584233714255415,999,0,0,1.263775422775627e+17,0.7590830912191783,98,0,0,2.021224925850767e+19,0,0,0,3768300226039702.0,Conti_03,i3-gen12,2133,1709002480.025217,1709002510.025217
31681177.6,27368977.066666666,419551144166907.0,688703988693215.6,0.9229872992231068,4,0,0,7.939022959514973e+17,0.0069638818225394895,932,0,0,3.956397442785246e+17,0.7378536753852948,116,0,0,1.7877363916881963e+19,0,0,0,6.610104424109777e+17,Conti_03,i3-gen12,2133,1709002510.025217,1709002540.025217
29814357.333333332,27737275.733333334,424410239548730.4,585800883509330.1,0.9431711650877674,4,0,0,1.746626581072014e+18,0.0069909889819670295,868,0,0,9.723350400684696e+17,0.7020184922289707,126,0,0,6.551684066285245e+18,0,0,0,1.7715434117916848e+19,Conti_03,i3-gen12,2133,1709002540.025217,1709002570.025217
28462660.266666666,25730252.8,774447556339227.0,675234435533426.9,0.9252838897057913,3,0,0,1.7096679689512653e+18,0.0062514824633738905,781,0,0,1.0140859822190606e+18,0.7517294018676781,103,0,0,6.729345530943022e+18,0,0,0,1.1975597642537026e+19,Conti_03,i3-gen12,2133,1709002570.025217,1709002600.025217
24609143.466666665,6917154.133333334,693296876582379.4,1004890375301286.9,0.7426188521165312,1,0,0,1.3408840193476326e+18,0.0026759031580733798,436,0,0,3.107783141127097e+18,0.7962968042076789,110,0,0,2.5313492156110442e+19,0,0,0,3.852918267343959e+19,Conti_03,i3-gen12,2133,1709002890.8940065,1709002920.8940065
23002794.666666668,18622788.266666666,556898000022136.0,1203480729398871.8,0.9044660148035717,3,0,0,3.4477110347369363e+17,0.00742573805299011,767,0,0,2.370631851551253e+18,0.7398554228112257,152,0,0,1.1214309922541734e+19,0,0,0,1562572562432.0,Conti_03,i3-gen12,2133,1709002920.8940065,1709002950.8940065
33202124.8,25398664.533333335,393123525180332.3,639847889465948.8,0.9098095382355142,4,0,0,3.4455525653258714e+17,0.006119844132642086,810,0,0,1.801280347806801e+17,0.729138175482238,106,0,0,1.9924274031423726e+19,0,0,0,2.173440706033629e+18,Conti_03,i3-gen12,2133,1709002950.8940065,1709002980.8940065
32779417.6,28631074.133333333,416628939653670.75,699273471784321.5,0.9200502811989645,3,0,0,8.572493217949782e+17,0.005069093516466215,733,0,0,4.412041406181046e+17,0.7963098352864262,121,0,0,1.7358163784922765e+19,0,0,0,242.0,Conti_03,i3-gen12,2133,1709002980.8940065,1709003010.8940065
41303415.46666667,34821444.266666666,368826156372178.1,681534939142684.9,0.9298277627456331,2,0,0,1.0075118580039516e+18,0.003438647615116545,584,0,0,4.1985054920267066e+17,0.7449368890236088,80,0,0,1.457269607643837e+19,0,0,0,,Conti_03,i3-gen12,2133,1709003010.8940065,1709003040.8940065
37688405.333333336,35198993.06666667,697554800816126.1,822596609441702.4,0.9361526663133815,2,0,0,9.199744814627432e+17,0.0048376234749756,737,0,0,4.359919978700762e+17,0.7452097034916338,99,0,0,1.3094848423231662e+19,0,0,0,0,Conti_03,i3-gen12,2133,1709003040.8940065,1709003070.8940065
27174604.8,10389128.533333333,716746115275028.1,1023466411775460.5,0.7805897714333605,3,0,0,1.2361031203203612e+18,0.003013339070616129,585,0,0,4.0889015009805645e+18,0.7802464404885726,125,0,0,2.941441872039038e+19,0,0,0,4.288424126400596e+19,Conti_03,i3-gen12,2133,1709003561.7191725,1709003591.7191725
25024324.266666666,17225403.733333334,390156905186741.06,1004811162961143.9,0.894343471051958,3,0,0,7.279348173131377e+17,0.009480289662956078,898,0,0,4.72112965747971e+17,0.7697771092207735,111,0,0,1.0527922527875275e+19,0,0,0,1898957861990912.0,Conti_03,i3-gen12,2133,1709003591.7191725,1709003621.7191725
36823091.2,29101226.666666668,444295688415561.5,625188215316657.6,0.9023157772280177,1,0,0,3.189422404353572e+17,0.005233951007505468,827,0,0,1.4150743198381224e+17,0.699194722253809,88,0,0,3.012491157074883e+19,0,0,0,3.574203123764065e+16,Conti_03,i3-gen12,2133,1709003621.7191725,1709003651.7191725
38748654.93333333,32278459.733333334,401528323829702.4,692465666182573.2,0.9235238337861277,2,0,0,8.2586428373341e+17,0.005449672725314787,841,0,0,3.550428307466942e+17,0.7611385196613228,117,0,0,2.3787247381229863e+19,0,0,0,2.108522923921739e+19,Conti_03,i3-gen12,2133,1709003651.7191725,1709003681.7191725
36074803.2,35999419.733333334,340287311733562.6,665395745048810.9,0.9332579395377485,4,0,0,1.3218784378250488e+18,0.0048570649325582116,758,0,0,5.769729995486363e+17,0.7665899976771392,119,0,0,8.443343236382009e+18,0,0,0,20229196.333333336,Conti_03,i3-gen12,2133,1709003681.7191725,1709003711.7191725
38421469.86666667,32665582.933333334,737450596339630.4,874256696447758.6,0.9282952967374456,3,0,0,1.6772063053853486e+18,0.005549761232712491,824,0,0,8.067793130373292e+17,0.75591565055914,106,0,0,1.0195274130189636e+19,0,0,0,3.6141183611406984e+16,Conti_03,i3-gen12,2133,1709003711.7191725,1709003741.7191725
26772923.733333334,10777975.466666667,815286856704039.6,885976022428448.2,0.7685066136655998,4,0,0,2.3316629268771553e+18,0.004404685405794487,658,0,0,3.2331588185533435e+18,0.7615308567253706,101,0,0,2.7210784343655043e+19,0,0,0,3.386646941865006e+19,Conti_03,i3-gen12,2133,1709003905.360248,1709003935.360248
30684194.133333333,24912110.933333334,356304152766769.25,1065832150460498.6,0.9023726769162985,7,0,0,3.2516550387118054e+17,0.0066986203407075956,840,0,0,9.725338952062753e+17,0.7067704623459288,101,0,0,2.466305738698639e+19,0,0,0,0,Conti_03,i3-gen12,2133,1709003935.360248,1709003965.360248
19545156.266666666,22255342.933333334,694405034041087.8,581096088700729.0,0.9237076952748239,0,0,0,3.155605429287678e+17,0.007778691633439983,761,0,0,1.3775004476485592e+17,0.749826221881983,94,0,0,2.2737233113379295e+19,0,0,0,7.557133460324929e+18,Conti_03,i3-gen12,2133,1709003965.360248,1709003995.360248
42999927.46666667,30465809.066666666,433277130530041.5,732955918839616.6,0.91483092332553,2,0,0,7.641115173910762e+17,0.005244154700611931,890,0,0,4.052515587508609e+17,0.7659790693216951,93,0,0,2.0401261986876424e+19,0,0,0,2.9901719300613125e+18,Conti_03,i3-gen12,2133,1709003995.360248,1709004025.360248
34566195.2,32071594.666666668,384507103867518.8,649752096557823.5,0.9274512614604435,2,0,0,1.657580357556696e+18,0.005408930174154242,782,0,0,7.667442170948001e+17,0.7138092706842376,128,0,0,6.729340884820791e+18,0,0,0,700491831198561.2,Conti_03,i3-gen12,2133,1709004025.360248,1709004055.360248
34381772.8,30734455.466666665,760002295453565.4,826424206930099.1,0.9303893469838092,5,0,0,1.5400893098990333e+18,0.006080557507696696,820,0,0,7.884815371889417e+17,0.7508592179081971,94,0,0,1.0740577721820297e+19,0,0,0,,Conti_03,i3-gen12,2133,1709004055.360248,1709004085.360248
29190365.866666667,9154184.533333333,756082389793176.5,1005867877414908.9,0.7567388708005115,0,0,0,1.4396005412594104e+18,0.0020370974209092244,369,0,0,4.051187697304637e+18,0.7896807879360469,95,0,0,2.830790320939253e+19,0,0,0,3.6445042468908564e+19,Conti_03,i3-gen12,2133,1709004246.0996127,1709004276.0996127
26941149.866666667,22139084.8,391075517440366.06,1110557448722899.6,0.9040461921662101,5,0,0,3.313154023984775e+17,0.008405074688633225,934,0,0,1.2896776577111315e+17,0.7279327872244977,113,0,0,2.3287218832525304e+19,0,0,0,,Conti_03,i3-gen12,2133,1709004276.0996127,1709004306.0996127
41923072.0,34294220.8,504160068884488.44,659348590498991.5,0.9074638087723634,3,0,0,2.6606260807820637e+17,0.005600356618280637,953,0,0,1.0684054039299123e+17,0.7285611333744564,108,0,0,2.1010097716286734e+19,0,0,0,4.018772411911297e+16,Conti_03,i3-gen12,2133,1709004306.0996127,1709004336.0996127
45280733.86666667,33911074.13333333,394839516653407.44,701738816664701.2,0.9239331226809501,1,0,0,1.189978632251943e+18,0.004370072326146564,753,0,0,4.2361249069616986e+17,0.7599975617289433,118,0,0,1.1512999519539106e+19,0,0,0,2.9233990424784174e+18,Conti_03,i3-gen12,2133,1709004336.0996127,1709004366.0996127
37398118.4,37027481.6,694631168099702.0,625103371388616.2,0.9310459451817502,3,0,0,1.6412640587560225e+18,0.004397999102139055,750,0,0,7.056410555776266e+17,0.6841269543775352,107,0,0,6.534766187333644e+18,0,0,0,9837539817800.0,Conti_03,i3-gen12,2133,1709004366.0996127,1709004396.0996127
28717824.0,31201826.133333333,275182523765936.75,863976213315524.9,0.9405523105835794,1,0,0,8.812398721739511e+17,0.00568522808759785,735,0,0,4.588099670017723e+17,0.6758325307468376,63,0,0,5.001704780511522e+18,0,0,0,1.2476363400520006e+19,Conti_03,i3-gen12,2133,1709004396.0996127,1709004426.0996127
