T_s_r,T_s_w,V_s_r,V_s_w,H_s_w,C_4KB_r,C_2MB_r,C_MMIO_r,V_m_r,H_m_w,C_4KB_w,C_2MB_w,C_MMIO_w,V_m_w,H_m_rw,C_4KB_rw,C_2MB_rw,C_MMIO_rw,V_m_rw,C_4KB_x,C_2MB_x,C_MMIO_x,V_m_x,category,cpu,mem_freq,window_start,window_end 
7960320.0,11859626.666666666,488767365761990.94,2746750298806926.0,0.5107931118769665,6,0,0,1.631275313905949e+18,0.0030783810593647087,663,0,0,2.9971975272520325e+18,0.6586618966106067,64,0,0,3.917942873640838e+19,0,0,0,3.562314436655262e+19,Firefox_Conti,i3-gen12,2133,1711684044.1731653,1711684074.1731653
6794052.266666667,9084876.8,1953254433773824.0,2038766160121512.5,0.6518542619808476,13,0,0,1.588469981384178e+17,0.0055050392290172095,827,0,0,9.003097114090086e+16,0.381611398483184,13,0,0,3.135093677317497e+19,0,0,0,1.498276166261749e+16,Firefox_Conti,i3-gen12,2133,1711684074.1731653,1711684104.1731653
25177838.933333334,19482299.733333334,750262402436348.4,2065903977081589.0,0.5855754393040322,4,0,0,1.3234406289766544e+17,0.0021650722657490613,651,0,0,1.0752220484754679e+18,0.46518458294892184,28,0,0,5.018133730393174e+19,0,0,0,8.861283342963004e+17,Firefox_Conti,i3-gen12,2133,1711684104.1731653,1711684134.1731653
33087453.866666667,24333431.466666665,614686021487447.1,1037406646006891.2,0.8191462021299579,11,0,0,3.7889704277997997e+17,0.00434600379863912,1007,0,0,1.5942781528356317e+17,0.4993161147001663,33,0,0,4.422600478980199e+19,0,0,0,1.5646129943666656e+17,Firefox_Conti,i3-gen12,2133,1711684134.1731653,1711684164.1731653
47489245.86666667,31796087.466666665,530290858659629.5,1274120876176725.2,0.823449601773697,7,0,0,1.8178118105431158e+18,0.002992813315574987,1028,0,0,6.13736710055938e+17,0.5131311478359213,27,0,0,1.27912973486814e+19,0,0,0,8.595269445972618e+18,Firefox_Conti,i3-gen12,2133,1711684164.1731653,1711684194.1731653
35421047.46666667,31951428.266666666,375284642566048.44,1045619601387886.4,0.8797032255648906,8,0,0,2.186603922386232e+18,0.004414346608673408,868,0,0,7.766042388323784e+17,0.4660368336812676,20,0,0,1.949987720145521e+19,0,0,0,3.06522840827712e+18,Firefox_Conti,i3-gen12,2133,1711684194.1731653,1711684224.1731653
9461384.533333333,13472529.066666666,296195245039768.06,2454959265899954.0,0.5320417860242819,7,0,0,1.7326926650980618e+18,0.003147546194869444,743,0,0,2.9173724481701816e+18,0.6381392775869473,61,0,0,3.298992244704268e+19,0,0,0,3.5547082703978164e+19,Firefox_Conti,i3-gen12,2133,1711684535.6647909,1711684565.6647909
5837789.866666666,9813947.733333332,2235122352397728.8,2479536213172247.5,0.6336384265189225,10,0,0,8.227662283650694e+16,0.004919832522748788,892,0,0,9.009197601527077e+16,0.4438758781246856,22,0,0,2.1441509033139824e+16,0,0,0,6943613847365762.0,Firefox_Conti,i3-gen12,2133,1711684565.6647909,1711684595.6647909
25788859.733333334,17928430.933333334,715691318291252.6,2014964289884982.8,0.5958696054049851,7,0,0,1.7935825977116803e+17,0.002872590409945355,768,0,0,5.194661145977015e+16,0.5367425962963857,25,0,0,5.481011159148992e+19,0,0,0,3.247229056113366e+19,Firefox_Conti,i3-gen12,2133,1711684595.6647909,1711684625.6647909
28912418.133333333,18819003.733333334,607277380407970.1,1062714073907832.8,0.7965917097053513,1,0,0,3.944083240985965e+17,0.005046460004775526,818,0,0,2.0315765165209385e+18,0.6119761734259586,15,0,0,4.035287243776106e+19,0,0,0,1.5901556681584202e+17,Firefox_Conti,i3-gen12,2133,1711684625.6647909,1711684655.6647909
26541755.733333334,22691054.933333334,616957729887425.1,1099773954155859.8,0.8189645512328612,8,0,0,1.300607808669766e+18,0.003989904117710908,822,0,0,4.908915527703074e+17,0.5044653274344112,13,0,0,2.051232171446608e+19,0,0,0,6.680950294074104e+18,Firefox_Conti,i3-gen12,2133,1711684655.6647909,1711684685.6647909
35366519.46666667,29947682.133333333,406128892516864.94,1120844325510191.9,0.8604384977347652,10,0,0,2.1307737205915195e+18,0.004274357083661513,982,0,0,8.296766134194145e+17,0.5386434354861511,32,0,0,1.4921416954737041e+19,0,0,0,8.624206595373938e+16,Firefox_Conti,i3-gen12,2133,1711684685.6647909,1711684715.6647909
5347430.4,6810845.866666666,1775561411437017.0,2453302321158663.5,0.5915010738091447,8,0,0,2.2220217833549916e+18,0.004841227341314253,671,0,0,7.868169913336905e+18,0.6659574699783355,51,0,0,4.6476061027967844e+19,0,0,0,5.010026594706293e+19,Firefox_Conti,i3-gen12,2133,1711685256.1983583,1711685286.1983583
9062946.133333333,8554188.8,439097077113752.25,2499737795316088.5,0.49588393000002223,8,0,0,2.6032997786079686e+17,0.004347195223527469,924,0,0,2.321464848268847e+17,0.4136095420193791,24,0,0,4.289470175995524e+19,0,0,0,3.5473003614536806e+18,Firefox_Conti,i3-gen12,2133,1711685286.1983583,1711685316.1983583
12063624.533333333,17358933.333333332,817534421333811.8,2186706553009906.0,0.5856760784257616,9,0,0,1.625376530226625e+17,0.002024868046494603,695,0,0,1.2327363316938003e+17,0.494118534601128,15,0,0,9657999850442942.0,0,0,0,2.4628690281659652e+16,Firefox_Conti,i3-gen12,2133,1711685316.1983583,1711685346.1983583
26128162.133333333,15964398.933333334,483156508798783.25,1293436955606194.5,0.781966321304205,15,0,0,7.052649226801048e+17,0.005676256371008082,1094,0,0,3.9053542022017235e+17,0.4367301644360336,26,0,0,3.712694432418263e+19,0,0,0,2.846903204440389e+18,Firefox_Conti,i3-gen12,2133,1711685346.1983583,1711685376.1983583
47898999.46666667,29507737.6,597746406722570.4,1126498061139604.8,0.8202818095815421,7,0,0,9.574346979389244e+17,0.0031056665558152237,959,0,0,2.9123991673092896e+17,0.4093805844554999,43,0,0,3.0487738126575874e+19,0,0,0,1.1907564348833737e+19,Firefox_Conti,i3-gen12,2133,1711685376.1983583,1711685406.1983583
20735027.2,26688904.533333335,481811276478353.8,1066804223228620.6,0.8686819640552412,7,0,0,9.824491127273256e+17,0.005675408153384635,1031,0,0,6.339734303579695e+17,0.542192790461186,30,0,0,2.2716166818685546e+19,0,0,0,9.878665511182471e+18,Firefox_Conti,i3-gen12,2133,1711685406.1983583,1711685436.1983583
8106973.866666666,12100642.133333333,607558036492145.8,2607843101968697.0,0.5261787478246601,8,0,0,1.494073067893346e+18,0.0028398798681912047,642,0,0,4.3968862567905265e+18,0.665948928757022,74,0,0,3.453441520041353e+19,0,0,0,4.119040855493342e+19,Firefox_Conti,i3-gen12,2133,1711686155.4294941,1711686185.4294941
7550549.333333333,8368588.8,1734588163762455.2,2122344513482211.0,0.6387264367781563,12,0,0,3.354446597424708e+17,0.004578700892254261,806,0,0,4.2841051995706144e+17,0.34386249680819975,10,0,0,3.0945548870416052e+19,0,0,0,2.536824356871706e+17,Firefox_Conti,i3-gen12,2133,1711686185.4294941,1711686215.4294941
18933316.266666666,16713796.266666668,788657326594591.0,2514886626743492.5,0.5096676361794964,10,0,0,3.175039526724663e+17,0.002652853590658925,687,0,0,1.6345702305328288e+17,0.5684212026652427,17,0,0,1.5328101526990938e+19,0,0,0,1.4526895890742648e+18,Firefox_Conti,i3-gen12,2133,1711686215.4294941,1711686245.4294941
24871133.866666667,19183923.2,501390205007785.8,1072189517255744.8,0.8132420170128847,9,0,0,3.533699737320551e+17,0.004029401684995267,828,0,0,1.00353278970987e+17,0.5709983895964255,13,0,0,5.386094212015803e+19,0,0,0,1.7383250411532032e+17,Firefox_Conti,i3-gen12,2133,1711686245.4294941,1711686275.4294941
37169459.2,22499379.2,639977806235792.8,1134602220069040.8,0.8139641149547524,10,0,0,1.0678701554154879e+18,0.004002943134664471,1007,0,0,3.7247422069570925e+17,0.47696385798897467,29,0,0,4.045954506702041e+19,0,0,0,6.30196044618503e+18,Firefox_Conti,i3-gen12,2133,1711686275.4294941,1711686305.4294941
38001134.93333333,30391142.4,396741747631532.5,1168412493836393.5,0.8550488365100577,2,0,0,1.8594146981576463e+18,0.0037475027164422725,999,0,0,6.523734750700056e+17,0.43780021978453215,26,0,0,1.841779332180977e+19,0,0,0,2.6760196344031885e+17,Firefox_Conti,i3-gen12,2133,1711686305.4294941,1711686335.4294941
6139170.133333334,9783091.2,329297469774000.8,2706009102221794.0,0.5404287171353557,9,0,0,2.2027361655011686e+18,0.003584916798713317,671,0,0,6.0269307084639e+18,0.5027931394065928,69,0,0,4.16913260714307e+19,0,0,0,3.719834402193176e+19,Firefox_Conti,i3-gen12,2133,1711686503.8969808,1711686533.8969808
8693930.666666666,10189533.866666667,1774190292895981.2,2489387128006499.0,0.6006516448731862,7,0,0,1.6986732590603882e+17,0.0033323330483367476,733,0,0,1.8527063788764528e+17,0.4024913674770626,13,0,0,2.4261335556295324e+19,0,0,0,2.4916837683046448e+17,Firefox_Conti,i3-gen12,2133,1711686533.8969808,1711686563.8969808
16049902.933333334,14086195.2,776256069921589.1,2273966138082831.5,0.5581295298577189,8,0,0,2.8018553325139856e+17,0.002572824022090964,741,0,0,1.7846116413582528e+17,0.5634576315629117,30,0,0,3.5735869445926724e+19,0,0,0,3.0222919553162174e+19,Firefox_Conti,i3-gen12,2133,1711686563.8969808,1711686593.8969808
22223342.933333334,16471620.266666668,506994713396113.44,1285935383429419.0,0.8000640226946621,2,0,0,6.049410223131424e+17,0.005268213533933965,869,0,0,3.6028924172653165e+17,0.6090629524187932,30,0,0,4.163221932545808e+19,0,0,0,1.005522070693115e+18,Firefox_Conti,i3-gen12,2133,1711686593.8969808,1711686623.8969808
36937130.666666664,25363916.8,638192282282185.1,1148075048461894.5,0.8104617783345661,8,0,0,8.125023219037258e+17,0.004161922650427248,1034,0,0,3.604405411589102e+17,0.5439742589343814,32,0,0,3.6318746192178545e+19,0,0,0,1.332926288104221e+19,Firefox_Conti,i3-gen12,2133,1711686623.8969808,1711686653.8969808
43277806.93333333,31341636.266666666,439650009616029.5,1220524381577649.0,0.8609268883869403,5,0,0,1.6384272221534802e+18,0.0036724143658150663,891,0,0,4.495472716810854e+17,0.5995085684519139,29,0,0,3.6388484174866194e+19,0,0,0,9.763037261204611e+18,Firefox_Conti,i3-gen12,2133,1711686653.8969808,1711686683.8969808
6792379.733333333,11108283.733333332,256866050845768.2,2476121314476453.0,0.5199514738517821,7,0,0,1.735747520934183e+18,0.0028284883003115405,753,0,0,5.039767403030386e+18,0.5835384171511251,58,0,0,4.127085538301015e+19,0,0,0,1.7115500529174774e+19,Firefox_Conti,i3-gen12,2133,1711686863.9457288,1711686893.9457288
8863368.533333333,10925329.066666666,1915579594245728.2,2228169383219857.2,0.6099242417033547,13,0,0,1.1678047092608846e+17,0.004125546470537093,782,0,0,7.7175490517843e+16,0.5188267545726908,18,0,0,1.058215992496582e+16,0,0,0,1.0174570772451916e+16,Firefox_Conti,i3-gen12,2133,1711686893.9457288,1711686923.9457288
21391786.666666668,17397299.2,759650528347517.9,2212973520608399.0,0.5770100751833397,1,0,0,1.2836195786778139e+17,0.0024842965701499394,597,0,0,4.676660719539292e+16,0.5730911457190262,9,0,0,5.7034753389020094e+19,0,0,0,1.5853571067929158e+19,Firefox_Conti,i3-gen12,2133,1711686923.9457288,1711686953.9457288
34957312.0,24124569.6,563610807784123.6,1068376325578340.9,0.8003871687175448,9,0,0,5.4320967061100774e+17,0.004769388067197584,1098,0,0,2.675627044835534e+17,0.5482787917077065,36,0,0,4.215818954035525e+19,0,0,0,1.4497448757009345e+19,Firefox_Conti,i3-gen12,2133,1711686953.9457288,1711686983.9457288
25689582.933333334,25829307.733333334,686395114429046.4,1029469573348142.9,0.8369724171556234,10,0,0,1.5442757498722414e+18,0.005086901450633895,1070,0,0,9.247182564039946e+17,0.7513146567022456,21,0,0,1.0759519092470108e+19,0,0,0,1.4375739590783368e+17,Firefox_Conti,i3-gen12,2133,1711686983.9457288,1711687013.9457288
44051558.4,32084343.466666665,400277812018118.9,1147880580520846.0,0.8610335170453093,6,0,0,1.5107960284588529e+18,0.00433950124290472,941,0,0,5.780703142386245e+17,0.5802928004157228,36,0,0,2.2450321714589557e+19,0,0,0,2.486239103200824e+16,Firefox_Conti,i3-gen12,2133,1711687013.9457288,1711687043.9457288
7562649.6,715537.0666666667,635606998232572.2,3415478100934991.5,0.26603691910051663,5,0,0,5.6351182842744486e+17,0.0009223441524022068,511,0,0,2.353773815952845e+18,0.6600753835977755,49,0,0,3.586847615712233e+19,0,0,0,4.339201034776853e+19,Office_REvil,i3-gen12,2133,1709535255.2895732,1709535285.2895732
5944627.2,3193190.4,785641816506651.5,2494015629232133.5,0.34057357913540887,11,0,0,9.318230498928536e+16,0.0015251745767971378,791,0,0,1.3724308868955195e+17,0.3918057162224763,22,0,0,3.501108466885002e+19,0,0,0,3.4639931122686894e+18,Office_REvil,i3-gen12,2133,1709535285.2895732,1709535315.2895732
6318438.4,3550924.8,454084610413422.2,2709751943873870.0,0.46729944581242167,4,0,0,1.1018088461138816e+17,0.001960861465816217,310,0,0,1.0842990767858173e+17,0.5222684934202838,10,0,0,991245471850122.9,0,0,0,80302730633220.5,Office_REvil,i3-gen12,2133,1709535315.2895732,1709535345.2895732
11884305.066666666,8177049.6,464952664202187.4,1793926370808698.2,0.7255847988780744,10,0,0,7.205184324637366e+17,0.006450398921385338,612,0,0,4.1899897119596525e+17,0.428449372533474,30,0,0,3.333481682234188e+19,0,0,0,1.7546521558895127e+18,Office_REvil,i3-gen12,2133,1709535345.2895732,1709535375.2895732
16342954.666666666,16896204.8,387378446594403.75,745955713729317.4,0.8758259751638728,6,0,0,7.215717276192566e+17,0.010430558578520873,889,0,0,6.800083086938086e+17,0.43127476919048946,8,0,0,3.784676893653834e+19,0,0,0,0,Office_REvil,i3-gen12,2133,1709535375.2895732,1709535405.2895732
17566941.866666667,19306837.333333332,631693661733107.4,938630390385856.2,0.849151401456752,7,0,0,6.301583351589189e+17,0.007851391842192025,872,0,0,5.324469507335288e+17,0.5290882011099403,13,0,0,2.695026315375888e+19,0,0,0,2.553848721623482e+17,Office_REvil,i3-gen12,2133,1709535405.2895732,1709535435.2895732
8542173.866666667,1103035.7333333334,1826168960462269.0,3276803555599097.0,0.23782028229645333,7,0,0,6.41982325420855e+17,0.001481581300336074,702,0,0,2.3487946918127104e+18,0.5945068700617276,54,0,0,4.309813446740629e+19,0,0,0,3.743606010761002e+19,Office_REvil,i3-gen12,2133,1709535854.8468394,1709535884.8468394
6078805.333333333,3011345.066666667,784769640110990.9,2302811457616947.5,0.3630315213243612,8,0,0,5.604970732797892e+16,0.001891268021233601,826,0,0,4.612638111089808e+16,0.4978180319799581,16,0,0,2.5629839561532424e+19,0,0,0,2.1066695043069735e+19,Office_REvil,i3-gen12,2133,1709535884.8468394,1709535914.8468394
6955229.866666666,5724672.0,444177485534917.8,2316047550266541.5,0.5490208377593699,2,0,0,4.6527386417065464e+16,0.0010735874497469506,189,0,0,2.609930629350756e+16,0.4234934884642684,9,0,0,2272774287799980.5,0,0,0,1.8526740043116824e+16,Office_REvil,i3-gen12,2133,1709535914.8468394,1709535944.8468394
9592968.533333333,6908501.333333333,481941731998325.94,1554008571070000.5,0.7380939354146141,5,0,0,2.4770993378323248e+17,0.008575703646743508,594,0,0,1.802318082342588e+17,0.4278575649767361,31,0,0,4.679129174511869e+19,0,0,0,3.0611667499243156e+18,Office_REvil,i3-gen12,2133,1709535944.8468394,1709535974.8468394
15848294.4,14485777.066666666,399749349108146.25,758938864494898.5,0.8647274406978525,7,0,0,3.757841658755575e+17,0.011262247238655702,860,0,0,2.401200087004164e+17,0.4924271918163091,13,0,0,3.741428445930145e+19,0,0,0,2.6008729718476188e+16,Office_REvil,i3-gen12,2133,1709535974.8468394,1709536004.8468394
15914973.866666667,17424708.266666666,581240238048155.9,891624331418428.2,0.8580970961818214,3,0,0,2.8084326770324266e+17,0.008332063837286302,880,0,0,2.5293409027217078e+17,0.4321870513241808,19,0,0,2.0979233239339292e+16,0,0,0,2241003063442483.0,Office_REvil,i3-gen12,2133,1709536004.8468394,1709536034.8468394
7793868.8,2004326.4,1402159820952873.8,3203476419507030.0,0.3830941097736906,11,0,0,7.562943554365788e+17,0.0011953381623020611,613,0,0,2.6221275512299756e+18,0.6157774395568063,69,0,0,3.837213457396835e+19,0,0,0,3.990203836405911e+19,Office_REvil,i3-gen12,2133,1709536185.8229105,1709536215.8229105
6433638.4,668091.7333333333,1602956604420780.8,2587927931814387.5,0.23904445511406613,8,0,0,1.8992338231259005e+17,0.002974117846518722,985,0,0,2.5617832425535885e+17,0.4846282387278813,17,0,0,2.072109875135469e+19,0,0,0,1.3600987823788734e+17,Office_REvil,i3-gen12,2133,1709536215.8229105,1709536245.8229105
7930658.133333334,7380480.0,492145616460232.6,2609261852698093.0,0.47366279454705873,0,0,0,7.58316108247018e+16,0.0007150049595713692,233,0,0,7.618912356164629e+16,0.2581883379118372,3,0,0,4.202364655868128e+19,0,0,0,1.2478245443982858e+18,Office_REvil,i3-gen12,2133,1709536245.8229105,1709536275.8229105
17305019.733333334,10613145.6,453305292178451.3,1450488695316831.5,0.7720713791879203,13,0,0,7.568584692695593e+17,0.0077600603230927575,818,0,0,5.77744474797752e+17,0.45519068748694436,23,0,0,4.330461153984067e+19,0,0,0,1.1951429684940394e+19,Office_REvil,i3-gen12,2133,1709536275.8229105,1709536305.8229105
16894327.466666665,18153079.466666665,502881648933136.25,733010745560021.9,0.8841122911198218,11,0,0,5.929471542492157e+17,0.009600386158572722,918,0,0,5.736536865833559e+17,0.4935802777733854,29,0,0,1.795515027015858e+19,0,0,0,5.1807151120315206e+17,Office_REvil,i3-gen12,2133,1709536305.8229105,1709536335.8229105
21128226.133333333,22478967.466666665,657061222169098.5,909287102731867.5,0.8637858421830232,8,0,0,5.3873719554320314e+17,0.008644677346375071,1069,0,0,4.91465937317083e+17,0.6017307726014501,7,0,0,1.2178657597348549e+19,0,0,0,6.888733461010638e+18,Office_REvil,i3-gen12,2133,1709536335.8229105,1709536365.8229105
5252317.866666666,1296998.4,598476469288339.1,3467415280247183.0,0.23578065742864895,4,0,0,9.671770115989738e+17,0.0020004878667599386,787,0,0,3.644512497210987e+18,0.6617890221517952,65,0,0,4.663783759545092e+19,0,0,0,4.524236975293593e+19,Office_REvil,i3-gen12,2133,1709536943.6596231,1709536973.6596231
8570709.333333334,2301030.4,854984836440527.8,3203036805009170.5,0.26770197808172447,4,0,0,5.404275669062098e+16,0.000830117996813076,474,0,0,5.614089817310549e+16,0.4838640090477496,27,0,0,2.958196561421229e+17,0,0,0,418772844977685.3,Office_REvil,i3-gen12,2133,1709536973.6596231,1709537003.6596231
4604023.466666667,4497322.666666667,378337226423174.4,2538201760209904.0,0.4188794897880691,5,0,0,2.2128349905000403e+17,0.0034053759862413308,476,0,0,2.5643870741103536e+17,0.638776727854792,16,0,0,1.8365155903026604e+19,0,0,0,4.332313431754893e+17,Office_REvil,i3-gen12,2133,1709537003.6596231,1709537033.6596231
15918404.266666668,7542749.866666666,544781553256860.44,2104761170685263.5,0.6695016312820167,2,0,0,5.4064300957981504e+17,0.008411324002838772,836,0,0,4.591832107586564e+17,0.47071831639887546,28,0,0,2.883256096502206e+19,0,0,0,6.381036866862359e+18,Office_REvil,i3-gen12,2133,1709537033.6596231,1709537063.6596231
16785783.466666665,9002513.066666666,470007302199602.5,1208520491139907.8,0.7764395751341561,8,0,0,7.466358713405558e+17,0.012296119931599908,939,0,0,7.331118343381729e+17,0.49166090677275864,11,0,0,3.409533960109868e+17,0,0,0,,Office_REvil,i3-gen12,2133,1709537063.6596231,1709537093.6596231
14094643.2,18859793.066666666,570948273385796.5,782029223198975.0,0.8840956118905818,4,0,0,6.738729675664905e+17,0.007782034338861787,854,0,0,6.334299354964143e+17,0.353904183112514,20,0,0,2.3293891845261038e+19,0,0,0,9.434725654219546e+17,Office_REvil,i3-gen12,2133,1709537093.6596231,1709537123.6596231
8286139.733333333,1202978.1333333333,1822459757596670.8,3197305127272614.0,0.2979938679628141,4,0,0,5.934548914482239e+17,0.0013132740476630477,601,0,0,2.41541285868833e+18,0.6504710240374922,49,0,0,4.9793128060758155e+19,0,0,0,4.470515406020845e+19,Office_REvil,i3-gen12,2133,1709537298.9356492,1709537328.9356492
5640891.733333333,1625395.2,845806620433807.8,3375971267019000.5,0.2961698966091659,7,0,0,9.534772393503786e+16,0.0016438238391371402,739,0,0,1.2924127175625174e+17,0.4715314025191976,26,0,0,2.796877133654207e+19,0,0,0,1.3648842531635504e+16,Office_REvil,i3-gen12,2133,1709537328.9356492,1709537358.9356492
3646634.6666666665,3485081.6,550859539649625.4,2618653600797235.5,0.31118145095513955,8,0,0,9.997075143336189e+16,0.001659858323056548,320,0,0,1.2727736682009806e+17,0.3355456636682935,8,0,0,3.295536876196017e+19,0,0,0,,Office_REvil,i3-gen12,2133,1709537358.9356492,1709537388.9356492
14869555.2,9158860.8,619261577625207.6,2147911017314582.5,0.6400985353921887,3,0,0,4.059194605545355e+17,0.006353609567740215,727,0,0,3.0665622800592205e+17,0.4068839937883253,27,0,0,4.170706386807738e+19,0,0,0,1.954359491729014e+18,Office_REvil,i3-gen12,2133,1709537388.9356492,1709537418.9356492
15946018.133333333,14847146.666666666,421761127170923.0,834477297391121.1,0.8570007163982214,2,0,0,6.583704926962075e+17,0.009496526081067883,820,0,0,5.4599875890250816e+17,0.6416040284552919,14,0,0,9.883109015802038e+18,1,0,0,1.3150770404126408e+18,Office_REvil,i3-gen12,2133,1709537418.9356492,1709537448.9356492
10766660.266666668,15681143.466666667,607154756794245.8,816004316351797.9,0.8742502959549234,3,0,0,5.883528934886286e+17,0.008550721273004123,759,0,0,6.459438366124616e+17,0.436995880460929,17,0,0,7.431291495902585e+18,0,0,0,7.325945989837141e+18,Office_REvil,i3-gen12,2133,1709537448.9356492,1709537478.9356492
7684249.6,2023406.9333333333,1405954184547824.2,3446659390825499.5,0.31781586287262714,8,0,0,6.756988563380621e+17,0.0012549897278054897,772,0,0,2.433915670791899e+18,0.7140575454291056,65,0,0,4.751847531723054e+19,0,0,0,4.8423831536231145e+19,Office_REvil,i3-gen12,2133,1709538028.6200283,1709538058.6200283
6969036.8,1452526.9333333333,1538338633654213.2,3057430288778963.0,0.2960224287815776,4,0,0,8.448233453062168e+16,0.002012950970771357,659,0,0,1.2354870998570267e+17,0.3500584106314297,18,0,0,3.4368396043568454e+17,0,0,0,1.7515278919962147e+19,Office_REvil,i3-gen12,2133,1709538058.6200283,1709538088.6200283
4938478.933333334,5188369.066666666,476583507157454.9,2915679901822979.0,0.3908225878142373,1,0,0,1.412186692650309e+17,0.00195356797989054,440,0,0,1.5728378327326163e+17,0.35129362608081666,8,0,0,3.3521231540129993e+19,0,0,0,1.7305591782217605e+18,Office_REvil,i3-gen12,2133,1709538088.6200283,1709538118.6200283
17898581.333333332,9436689.066666666,561983247212977.1,1863817127320142.2,0.6992760058528971,9,0,0,4.4351769077250566e+17,0.0077786768044207895,863,0,0,4.3331691252898835e+17,0.4586280282188296,21,0,0,2.746962489681824e+19,0,0,0,3.857146318106037e+17,Office_REvil,i3-gen12,2133,1709538118.6200283,1709538148.6200283
23987882.666666668,24607197.866666667,503656294882260.5,831311583406271.5,0.867073785679695,5,0,0,5.5959811100238746e+17,0.00920899033619269,1107,0,0,4.514463243648724e+17,0.5014012602424622,15,0,0,3.665841004557713e+19,0,0,0,2.6824050538308954e+17,Office_REvil,i3-gen12,2133,1709538148.6200283,1709538178.6200283
17930291.2,21676339.2,647708639164403.2,887870656819962.2,0.8752005716936676,1,0,0,7.155472898710767e+17,0.00763528692014888,986,0,0,5.667008208145878e+17,0.5271641270491726,27,0,0,2.9758838250675724e+19,0,0,0,,Office_REvil,i3-gen12,2133,1709538178.6200283,1709538208.6200283
9301555.2,1954030.9333333333,1528426134646364.2,3468813364581509.0,0.31271216710657307,1,0,0,5.767321945932868e+17,0.0009990538080215927,615,0,0,1.519468274993591e+18,0.7065599755156399,48,0,0,4.0602357900655665e+19,0,0,0,3.809977138356374e+19,Office_REvil,i3-gen12,2133,1709538793.184964,1709538823.184964
7768712.533333333,2890427.7333333334,1334644102960117.0,2417893672240243.0,0.31454127822962513,5,0,0,1.2500359457409301e+17,0.0020498613238651227,852,0,0,1.1881699134577572e+18,0.5209428146159708,20,0,0,1.7669950490472258e+19,0,0,0,1647310063114239.0,Office_REvil,i3-gen12,2133,1709538823.184964,1709538853.184964
7652608.0,6442205.866666666,597274316025463.9,2702776199608669.5,0.5824403518649902,7,0,0,3.479225242322432e+17,0.003095692176734133,451,0,0,3.022294468862429e+17,0.6242771664745794,13,0,0,2.5718357786901905e+19,0,0,0,0,Office_REvil,i3-gen12,2133,1709538853.184964,1709538883.184964
15151872.0,9127680.0,413978318069188.44,1437272046078089.0,0.7740462420576079,6,0,0,4.579870006776818e+17,0.009427830557715946,869,0,0,3.826626507449354e+17,0.44025216520985017,20,0,0,3.7951061366903005e+19,0,0,0,8.028097635930568e+18,Office_REvil,i3-gen12,2133,1709538883.184964,1709538913.184964
19292484.266666666,18897527.466666665,537388478537504.4,852168510964980.2,0.8578541838948558,7,0,0,2.1061733515268803e+17,0.008491915665515909,932,0,0,1.198071835798978e+17,0.5866325812344461,21,0,0,2.801749979494881e+19,0,0,0,2.6718007015049047e+18,Office_REvil,i3-gen12,2133,1709538913.184964,1709538943.184964
18039825.066666666,23553177.6,638437264713929.1,855413672736263.9,0.8767263099662995,1,0,0,5.988957941248114e+17,0.007924391316584015,887,0,0,5.138994248512164e+17,0.475695588578059,20,0,0,3.082476569357695e+19,0,0,0,2.476613788243736e+16,Office_REvil,i3-gen12,2133,1709538943.184964,1709538973.184964
9360128.0,1827754.6666666667,1756136388777094.8,3267508676572574.5,0.26392777757318664,1,0,0,5.311713843710161e+17,0.0012698431341453252,677,0,0,2.1931698377059156e+18,0.6473830110887485,55,0,0,4.537614090646857e+19,0,0,0,3.73826945030037e+19,Office_REvil,i3-gen12,2133,1709539160.1469405,1709539190.1469405
6927018.666666667,2964633.6,779873448243136.1,2445450365608107.0,0.36829496393687056,10,0,0,5.699534038854836e+16,0.0014633190963375393,680,0,0,6.2778564979133384e+16,0.3702092291961854,20,0,0,4.4274562074994565e+19,0,0,0,6906712032220000.0,Office_REvil,i3-gen12,2133,1709539190.1469405,1709539220.1469405
7105245.866666666,5966199.466666667,579317140932070.5,2446521444471100.0,0.5385467845325866,1,0,0,1.4049537058795355e+17,0.002996338199996704,403,0,0,1.6299560391211206e+17,0.2595144168431228,13,0,0,5521901175079952.0,0,0,0,0,Office_REvil,i3-gen12,2133,1709539220.1469405,1709539250.1469405
19918182.4,13998677.333333334,384008078660233.3,1175769508641402.8,0.818825680911887,8,0,0,4.536671013278837e+17,0.009930464102699786,976,0,0,3.428087900910658e+17,0.5034915725632717,21,0,0,4.335840563665973e+19,0,0,0,420965143560612.5,Office_REvil,i3-gen12,2133,1709539250.1469405,1709539280.1469405
14967432.533333333,15267089.066666666,564801559111508.6,860325961601106.4,0.8535688228371765,6,0,0,4.9019172643229286e+17,0.009903472786815479,932,0,0,4.569608371933297e+17,0.3177735133295948,11,0,0,2.7041172297078784e+16,0,0,0,2.274569406246324e+18,Office_REvil,i3-gen12,2133,1709539280.1469405,1709539310.1469405
19841826.133333333,24634180.266666666,659111348761544.4,808363708566137.6,0.8835014491298895,5,0,0,9.60051472902802e+17,0.008872832539426789,992,0,0,1.003394186710315e+18,0.4947775452129591,25,0,0,2.0112507914645942e+19,0,0,0,1.4059607126567297e+19,Office_REvil,i3-gen12,2133,1709539310.1469405,1709539340.1469405
